Outlet_ID,Year,Month,Distributor_ID,SKU_ID,Volume_Liters,Total_Bill_Value,__reject_reason__,__source_dataset__
OUT_10578,2023,8,DIST_C_01,SKU_06,89.08243326368662,7482.8791249956,outlet_id_not_in_master,transactions
OUT_08890,2023,1,DIST_W_03,SKU_10,3.700256848142611,1366.2957951658975,outlet_id_not_in_master,transactions
OUT_01687,2025,8,DIST_W_02,SKU_01,5.204876486787654,1561.4398148989187,outlet_id_not_in_master,transactions
OUT_05507,2025,1,DIST_W_02,SKU_03,5.459601926500223,1910.839177799934,outlet_id_not_in_master,transactions
OUT_04220,2024,8,DIST_W_01,SKU_07,12.336516843602825,8018.747546180185,outlet_id_not_in_master,transactions
OUT_11144,2023,10,DIST_C_02,SKU_10,4.116829453997052,1520.090944547074,outlet_id_not_in_master,transactions
OUT_14136,2025,10,DIST_NW_02,SKU_05,13.119292181187191,1180.761559378044,outlet_id_not_in_master,transactions
OUT_06987,2024,8,DIST_W_01,SKU_03,5.086197061427606,1780.1579501519852,outlet_id_not_in_master,transactions
OUT_16845,2025,2,DIST_NW_02,SKU_03,4.241360711426867,1484.4995725333515,outlet_id_not_in_master,transactions
OUT_12520,2025,11,DIST_C_03,SKU_08,5.9868917293508295,2634.2746674488,outlet_id_not_in_master,transactions
OUT_00025,2023,9,DIST_W_03,SKU_03,22.75524631296744,7964.368844656858,outlet_id_not_in_master,transactions
OUT_05507,2025,12,DIST_W_02,SKU_08,8.256029005139053,3632.655680647638,outlet_id_not_in_master,transactions
OUT_12818,2023,1,DIST_C_01,SKU_09,2.892791390934624,6364.106636634965,outlet_id_not_in_master,transactions
OUT_02466,2025,12,DIST_W_03,SKU_01,6.558568617115042,2295.460208292221,outlet_id_not_in_master,transactions
OUT_17466,2024,12,DIST_S_01,SKU_01,7.204392311931687,2161.274456868792,outlet_id_not_in_master,transactions
OUT_00025,2024,11,DIST_W_03,SKU_06,274.2223854546929,23034.68297065249,outlet_id_not_in_master,transactions
OUT_19711,2023,5,DIST_S_02,SKU_03,3.267991439370304,1143.7815681065342,outlet_id_not_in_master,transactions
OUT_14347,2025,9,DIST_NW_02,SKU_09,2.832539540756488,6231.557358372885,outlet_id_not_in_master,transactions
OUT_18066,2023,3,DIST_S_02,SKU_01,20.130401057471943,5099.679474681389,outlet_id_not_in_master,transactions
OUT_14347,2025,8,DIST_NW_02,SKU_08,6.760109903259201,2974.419153191241,outlet_id_not_in_master,transactions
OUT_08249,2024,2,DIST_W_01,SKU_07,7.720707435807089,5018.508147686472,outlet_id_not_in_master,transactions
OUT_05463,2025,5,DIST_W_01,SKU_09,1.5985395977498795,3516.7452883514784,outlet_id_not_in_master,transactions
OUT_15805,2024,1,DIST_NW_02,SKU_06,49.94576030477967,4195.492659445976,outlet_id_not_in_master,transactions
OUT_03192,2023,11,DIST_W_01,SKU_06,59.82954753026105,5025.645009784694,outlet_id_not_in_master,transactions
OUT_07224,2024,8,DIST_W_01,SKU_02,14.99349582294173,3798.3851582035736,outlet_id_not_in_master,transactions
OUT_05705,2024,1,DIST_W_02,SKU_07,10.006800188429724,6504.3945509408695,outlet_id_not_in_master,transactions
OUT_15734,2024,2,DIST_NW_01,SKU_07,13.294806469018926,8641.586751635548,outlet_id_not_in_master,transactions
OUT_00073,2025,5,DIST_W_03,SKU_08,20.02582827715059,8811.331391792588,outlet_id_not_in_master,transactions
OUT_14569,2024,7,DIST_NW_02,SKU_03,4.25055454805463,1487.6928638531374,outlet_id_not_in_master,transactions
OUT_03397,2025,7,DIST_W_03,SKU_08,7.118272650665359,3132.0289476697617,outlet_id_not_in_master,transactions
OUT_05214,2023,4,DIST_W_01,SKU_05,19.16214645695542,1724.6030289359733,outlet_id_not_in_master,transactions
OUT_12669,2023,1,DIST_C_01,SKU_01,5.246588599170163,1836.2826946049329,outlet_id_not_in_master,transactions
OUT_17219,2025,4,DIST_S_01,SKU_03,7.83624562168842,2742.666253296481,outlet_id_not_in_master,transactions
OUT_15499,2024,8,DIST_NW_02,SKU_05,11.69400019391164,1052.4275311589388,outlet_id_not_in_master,transactions
OUT_00535,2024,4,DIST_W_03,SKU_04,6.996992827426947,2274.021819621494,outlet_id_not_in_master,transactions
OUT_15819,2025,10,DIST_NW_02,SKU_07,12.263931145984207,7971.5502045224575,outlet_id_not_in_master,transactions
OUT_04501,2024,11,DIST_W_03,SKU_02,17.808356044567816,4511.46374209585,outlet_id_not_in_master,transactions
OUT_11270,2025,5,DIST_C_01,SKU_07,10.701394909937068,6955.948848019183,outlet_id_not_in_master,transactions
OUT_02202,2025,6,DIST_W_01,SKU_01,7.200917693157174,648.0766135624958,outlet_id_not_in_master,transactions
OUT_02337,2024,12,DIST_W_02,SKU_07,15.805932783328252,10273.819004370229,outlet_id_not_in_master,transactions
OUT_12520,2024,4,DIST_C_03,SKU_01,9.18827403429964,2756.513830760487,outlet_id_not_in_master,transactions
OUT_17565,2025,12,DIST_S_01,SKU_01,5.450541386467673,2012.5026067567687,outlet_id_not_in_master,transactions
OUT_18082,2024,8,DIST_S_02,SKU_06,60.97014588349752,5121.471293549069,outlet_id_not_in_master,transactions
OUT_04813,2024,4,DIST_W_03,SKU_09,4.107795704548125,9037.10559583149,outlet_id_not_in_master,transactions
OUT_16109,2024,7,DIST_NW_02,SKU_04,4.718184111666264,1533.3617892705115,outlet_id_not_in_master,transactions
OUT_13885,2025,2,DIST_NW_02,SKU_06,56.3069900737268,4729.819759135452,outlet_id_not_in_master,transactions
OUT_08229,2025,12,DIST_W_03,SKU_06,96.33165030229875,8091.861010949839,outlet_id_not_in_master,transactions
OUT_00025,2024,3,DIST_W_03,SKU_01,26.28964435640149,7886.910420279375,outlet_id_not_in_master,transactions
OUT_06007,2025,2,DIST_W_03,SKU_04,4.653328140729278,1512.3644121129869,outlet_id_not_in_master,transactions
OUT_18066,2024,9,DIST_S_02,SKU_02,19.382242203187623,4910.18195557615,outlet_id_not_in_master,transactions
OUT_06591,2023,9,DIST_W_03,SKU_06,57.4788478218115,4828.189809417235,outlet_id_not_in_master,transactions
OUT_11270,2025,5,DIST_C_01,SKU_01,5.416392465353147,1760.2846456536413,outlet_id_not_in_master,transactions
OUT_04116,2023,8,DIST_W_01,SKU_08,6.306640657505029,2774.919610630706,outlet_id_not_in_master,transactions
OUT_08495,2025,3,DIST_W_01,SKU_04,4.327843746859138,1406.5012049421473,outlet_id_not_in_master,transactions
OUT_02907,2023,3,DIST_W_02,SKU_09,3.639652647421228,8007.275655315321,outlet_id_not_in_master,transactions
OUT_11687,2025,11,DIST_C_03,SKU_05,11.369469695046952,1023.2053821897438,outlet_id_not_in_master,transactions
OUT_12520,2025,3,DIST_C_03,SKU_08,6.139814105214434,2701.567636156537,outlet_id_not_in_master,transactions
OUT_19973,2023,8,DIST_S_02,SKU_10,4.190938974177742,1547.4056052655492,outlet_id_not_in_master,transactions
OUT_08616,2025,8,DIST_W_01,SKU_04,4.517688136895042,1468.2826170437545,outlet_id_not_in_master,transactions
OUT_05463,2023,10,DIST_W_01,SKU_10,3.5092327571671147,1295.6877071589272,outlet_id_not_in_master,transactions
OUT_01935,2023,11,DIST_W_02,SKU_10,3.7450006756605903,1382.7681155269847,outlet_id_not_in_master,transactions
OUT_11216,2024,3,DIST_C_03,SKU_02,18.008151687480698,4562.02648429631,outlet_id_not_in_master,transactions
OUT_13512,2025,9,DIST_NW_02,SKU_03,4.62696484320125,1619.4460122415514,outlet_id_not_in_master,transactions
OUT_02738,2025,5,DIST_W_01,SKU_05,6.732085659598724,605.8658789892492,outlet_id_not_in_master,transactions
OUT_17631,2023,4,DIST_S_02,SKU_01,8.509925953026702,2553.0192613623567,outlet_id_not_in_master,transactions
OUT_03397,2023,1,DIST_W_03,SKU_04,3.8991546908996457,1267.2599372182185,outlet_id_not_in_master,transactions
OUT_11270,2024,9,DIST_C_01,SKU_08,6.490334664595529,2855.704446953174,outlet_id_not_in_master,transactions
OUT_04666,2025,3,DIST_W_03,SKU_06,63.100903626909385,5300.4781908319,outlet_id_not_in_master,transactions
OUT_01170,2025,3,DIST_W_01,SKU_06,65.73318164886956,5521.623009232408,outlet_id_not_in_master,transactions
OUT_00025,2023,3,DIST_W_03,SKU_07,62.788834833543504,40812.75261309015,outlet_id_not_in_master,transactions
OUT_19711,2024,10,DIST_S_02,SKU_05,10.979888673909045,988.217780539357,outlet_id_not_in_master,transactions
OUT_01687,2025,11,DIST_W_02,SKU_09,3.0517063579049357,6713.729274069974,outlet_id_not_in_master,transactions
OUT_09468,2024,10,DIST_C_02,SKU_06,55.284897166515165,4643.882216081175,outlet_id_not_in_master,transactions
OUT_07224,2024,12,DIST_W_01,SKU_03,6.667833789800554,2333.7392915042265,outlet_id_not_in_master,transactions
OUT_08890,2025,7,DIST_W_03,SKU_04,4.029729698759157,1309.6509379014733,outlet_id_not_in_master,transactions
OUT_09623,2025,8,DIST_C_01,SKU_09,4.574832700820614,10064.679134669852,outlet_id_not_in_master,transactions
OUT_02202,2023,2,DIST_W_01,SKU_06,64.6053744818998,5426.820732418154,outlet_id_not_in_master,transactions
OUT_00025,2024,3,DIST_W_03,SKU_07,50.11733474557429,32576.263137573125,outlet_id_not_in_master,transactions
OUT_18066,2023,6,DIST_S_02,SKU_07,7.475478256772351,4859.096713211645,outlet_id_not_in_master,transactions
OUT_04501,2024,11,DIST_W_03,SKU_09,3.2511012563864825,7152.416212643187,outlet_id_not_in_master,transactions
OUT_16052,2025,11,DIST_NW_01,SKU_02,20.36001782059612,5157.870471783161,outlet_id_not_in_master,transactions
OUT_06007,2023,12,DIST_W_03,SKU_01,9.109563041152803,2732.885039758676,outlet_id_not_in_master,transactions
OUT_09040,2023,2,DIST_C_01,SKU_01,13.858847105577896,1247.2995651740284,outlet_id_not_in_master,transactions
OUT_02907,2025,10,DIST_W_02,SKU_06,70.03305668315537,5882.791079178029,outlet_id_not_in_master,transactions
OUT_12727,2025,9,DIST_C_03,SKU_03,4.834702815141895,1692.1154765313229,outlet_id_not_in_master,transactions
OUT_04813,2025,12,DIST_W_03,SKU_02,29.575600267308936,7492.491050022268,outlet_id_not_in_master,transactions
OUT_00184,2023,3,DIST_W_03,SKU_05,60.620709031904056,5455.891683601908,outlet_id_not_in_master,transactions
OUT_17940,2023,2,DIST_S_02,SKU_01,8.654852801873176,3808.105377242054,outlet_id_not_in_master,transactions
OUT_19711,2025,9,DIST_S_02,SKU_07,11.211747862839932,7287.670906638645,outlet_id_not_in_master,transactions
OUT_05996,2024,11,DIST_W_03,SKU_04,5.211747743375425,1693.8207114918755,outlet_id_not_in_master,transactions
OUT_06291,2023,7,DIST_W_02,SKU_01,5.663848210239523,2492.126519040166,outlet_id_not_in_master,transactions
OUT_09467,2024,9,DIST_C_02,SKU_09,3.086730126007874,6790.804702614738,outlet_id_not_in_master,transactions
OUT_10329,2024,3,DIST_C_02,SKU_09,3.253535951865896,7157.752709888335,outlet_id_not_in_master,transactions
OUT_04767,2023,10,DIST_W_01,SKU_09,2.9484368881055523,6486.61038527725,outlet_id_not_in_master,transactions
OUT_16510,2024,1,DIST_NW_02,SKU_09,2.5454858221170045,5600.071941177869,outlet_id_not_in_master,transactions
OUT_00535,2025,3,DIST_W_03,SKU_07,13.651009378872107,8873.119229977392,outlet_id_not_in_master,transactions
OUT_04220,2024,1,DIST_W_01,SKU_10,3.9827212877320064,1470.5132918983263,outlet_id_not_in_master,transactions
OUT_00025,2025,8,DIST_W_03,SKU_05,47.37631340277628,4263.821779919598,outlet_id_not_in_master,transactions
OUT_00073,2025,11,DIST_W_03,SKU_09,18.35953158342913,40390.92847928343,outlet_id_not_in_master,transactions
OUT_03750,2024,11,DIST_W_03,SKU_02,16.13636247182716,4087.9176993520814,outlet_id_not_in_master,transactions
OUT_00143,2025,3,DIST_W_03,SKU_06,304.0489478272688,25540.148795409637,outlet_id_not_in_master,transactions
OUT_04255,2023,3,DIST_W_03,SKU_07,12.46788018871866,8104.169152177099,outlet_id_not_in_master,transactions
OUT_12661,2025,4,DIST_C_03,SKU_06,94.64103180169786,7949.869145341598,outlet_id_not_in_master,transactions
OUT_11270,2025,10,DIST_C_01,SKU_06,49.56324083422609,4163.309890761303,outlet_id_not_in_master,transactions
OUT_18283,2023,1,DIST_S_02,SKU_01,8.626057603460163,2587.7762835591534,outlet_id_not_in_master,transactions
OUT_17558,2024,7,DIST_S_01,SKU_05,10.906896987515136,981.6156171168932,outlet_id_not_in_master,transactions
OUT_09623,2023,1,DIST_C_01,SKU_03,5.75261562636111,2013.4167560966173,outlet_id_not_in_master,transactions
OUT_18066,2024,4,DIST_S_02,SKU_10,5.277784994372186,1948.7001922431668,outlet_id_not_in_master,transactions
OUT_00073,2023,1,DIST_W_03,SKU_10,17.65848088379105,6520.056176092495,outlet_id_not_in_master,transactions
OUT_00184,2025,11,DIST_W_03,SKU_08,33.757959903088114,14853.508116346213,outlet_id_not_in_master,transactions
OUT_04537,2024,6,DIST_W_02,SKU_01,2.97498391680873,966.8429390202296,outlet_id_not_in_master,transactions
OUT_06291,2024,12,DIST_W_02,SKU_07,16.840708155851978,10946.484640509969,outlet_id_not_in_master,transactions
OUT_00143,2025,8,DIST_W_03,SKU_08,28.09938929494041,12363.750683304414,outlet_id_not_in_master,transactions
OUT_09730,2024,4,DIST_C_01,SKU_03,5.891358276535412,2061.974833355628,outlet_id_not_in_master,transactions
OUT_06455,2023,7,DIST_W_01,SKU_05,12.605316034608098,1134.467862296524,outlet_id_not_in_master,transactions
OUT_11144,2025,10,DIST_C_02,SKU_05,11.880348392426257,1069.2529219375626,outlet_id_not_in_master,transactions
OUT_07217,2024,3,DIST_W_03,SKU_01,5.419601780355073,1625.8387174900604,outlet_id_not_in_master,transactions
OUT_06591,2023,3,DIST_W_03,SKU_06,70.08164800146685,5886.870096112447,outlet_id_not_in_master,transactions
OUT_17940,2024,12,DIST_S_02,SKU_05,18.420516652707,1657.853103987497,outlet_id_not_in_master,transactions
OUT_09468,2025,11,DIST_C_02,SKU_08,5.231271343277678,2301.7654818121296,outlet_id_not_in_master,transactions
OUT_07339,2023,9,DIST_W_01,SKU_01,2.959442463366155,6510.738719511531,outlet_id_not_in_master,transactions
OUT_09468,2025,3,DIST_C_02,SKU_08,5.988748669604603,2635.0808126222087,outlet_id_not_in_master,transactions
OUT_01871,2025,8,DIST_W_02,SKU_04,5.319237100814252,1728.7936079356816,outlet_id_not_in_master,transactions
OUT_07369,2025,3,DIST_W_03,SKU_01,5.524644377409688,1657.3573589708494,outlet_id_not_in_master,transactions
OUT_18283,2024,6,DIST_S_02,SKU_04,3.139909618268629,1020.4239639497532,outlet_id_not_in_master,transactions
OUT_15705,2025,10,DIST_NW_01,SKU_08,5.592445642135684,2460.665385312669,outlet_id_not_in_master,transactions
OUT_07224,2024,2,DIST_W_01,SKU_10,3.668401287206062,1354.5273359574012,outlet_id_not_in_master,transactions
OUT_02434,2024,6,DIST_W_01,SKU_10,2.859591092844948,1055.88378387999,outlet_id_not_in_master,transactions
OUT_17633,2025,12,DIST_S_02,SKU_08,7.705395324584732,3390.3742667027154,outlet_id_not_in_master,transactions
OUT_11216,2024,4,DIST_C_03,SKU_03,7.284956527530969,2549.7569044810925,outlet_id_not_in_master,transactions
OUT_10329,2025,6,DIST_C_02,SKU_03,5.204095308225995,1821.398507982262,outlet_id_not_in_master,transactions
OUT_00073,2025,8,DIST_W_03,SKU_07,52.216754195973785,33940.869612364935,outlet_id_not_in_master,transactions
OUT_11734,2023,2,DIST_C_03,SKU_01,6.337066430595753,1901.1473569407372,outlet_id_not_in_master,transactions
OUT_12545,2023,7,DIST_C_02,SKU_05,12.531277184744932,1127.817655550926,outlet_id_not_in_master,transactions
OUT_15819,2024,2,DIST_NW_02,SKU_09,2.889071179211448,6355.93331139836,outlet_id_not_in_master,transactions
OUT_02333,2024,8,DIST_W_03,SKU_03,5.0902000664553455,1781.5353131211214,outlet_id_not_in_master,transactions
OUT_05507,2024,11,DIST_W_02,SKU_01,6.837517785271872,2051.3036939603844,outlet_id_not_in_master,transactions
OUT_11022,2023,5,DIST_C_02,SKU_01,65.44197657041094,5497.0862830243805,outlet_id_not_in_master,transactions
OUT_01950,2025,11,DIST_W_02,SKU_04,4.213276473805244,1369.2972206974125,outlet_id_not_in_master,transactions
OUT_17544,2023,1,DIST_S_01,SKU_08,7.55535369024598,3324.3518261530803,outlet_id_not_in_master,transactions
OUT_06592,2023,12,DIST_W_02,SKU_04,7.188133558711693,2336.129598700455,outlet_id_not_in_master,transactions
OUT_09467,2024,12,DIST_C_02,SKU_02,30.1023518586502,7625.977070396382,outlet_id_not_in_master,transactions
OUT_01706,2023,4,DIST_W_02,SKU_04,6.792341583168095,2207.5201483963565,outlet_id_not_in_master,transactions
OUT_17217,2025,10,DIST_S_02,SKU_06,61.40617559020488,5158.135062187088,outlet_id_not_in_master,transactions
OUT_04666,2025,12,DIST_W_03,SKU_04,7.208541826175765,2342.786991034449,outlet_id_not_in_master,transactions
OUT_06592,2024,5,DIST_W_02,SKU_10,2.469542783193156,911.8011806818622,outlet_id_not_in_master,transactions
OUT_07224,2023,9,DIST_W_01,SKU_10,4.529834641449474,1672.595034496782,outlet_id_not_in_master,transactions
OUT_06591,2023,4,DIST_W_03,SKU_02,25.20987355529354,6386.547697602836,outlet_id_not_in_master,transactions
OUT_04406,2025,10,DIST_W_01,SKU_06,58.26494735990174,4894.2448259745415,outlet_id_not_in_master,transactions
OUT_11708,2024,5,DIST_C_03,SKU_02,17.27149827147767,4375.477197654962,outlet_id_not_in_master,transactions
OUT_07205,2023,9,DIST_W_03,SKU_10,4.056256451994083,1497.737565155753,outlet_id_not_in_master,transactions
OUT_15611,2023,9,DIST_NW_01,SKU_01,5.326261159578952,1864.238381826004,outlet_id_not_in_master,transactions
OUT_03192,2023,8,DIST_W_01,SKU_10,3.951388999228463,1458.9998133782915,outlet_id_not_in_master,transactions
OUT_00073,2023,7,DIST_W_03,SKU_08,27.76909921881672,12218.4391740148,outlet_id_not_in_master,transactions
OUT_00071,2025,7,DIST_W_02,SKU_04,20.472701269447956,6653.631518021291,outlet_id_not_in_master,transactions
OUT_18516,2025,7,DIST_S_01,SKU_07,12.188562325419436,7922.58225055657,outlet_id_not_in_master,transactions
OUT_04220,2023,11,DIST_W_01,SKU_06,65.34972968801972,5489.411943673974,outlet_id_not_in_master,transactions
OUT_05110,2025,7,DIST_W_01,SKU_08,4.665762652999336,2052.9771516343653,outlet_id_not_in_master,transactions
OUT_17631,2023,1,DIST_S_02,SKU_09,4.596695140027922,10112.695283927447,outlet_id_not_in_master,transactions
OUT_15734,2025,1,DIST_NW_01,SKU_01,4.614590735020511,1703.8977872423925,outlet_id_not_in_master,transactions
OUT_15805,2025,7,DIST_NW_02,SKU_01,12.106927502597095,7869.461572220622,outlet_id_not_in_master,transactions
OUT_04116,2025,9,DIST_W_01,SKU_05,11.379764708190155,1024.1455715897127,outlet_id_not_in_master,transactions
OUT_07369,2024,8,DIST_W_03,SKU_09,2.889120199438663,6356.05943723292,outlet_id_not_in_master,transactions
OUT_00025,2024,4,DIST_W_03,SKU_08,43.92381634656605,19326.434689701484,outlet_id_not_in_master,transactions
OUT_19930,2023,8,DIST_S_02,SKU_05,13.21094658475874,1188.94416807663,outlet_id_not_in_master,transactions
OUT_17075,2023,1,DIST_S_02,SKU_01,19.21288797465792,1729.1420398597936,outlet_id_not_in_master,transactions
OUT_17968,2025,1,DIST_S_02,SKU_06,82.97350596051457,6969.820834633949,outlet_id_not_in_master,transactions
OUT_16109,2024,9,DIST_NW_02,SKU_09,3.076628372819714,6768.589176392755,outlet_id_not_in_master,transactions
OUT_11270,2024,8,DIST_C_01,SKU_05,17.684522113233356,1591.5611092922518,outlet_id_not_in_master,transactions
OUT_00025,2025,3,DIST_W_03,SKU_09,14.09092631002482,31000.01157086197,outlet_id_not_in_master,transactions
OUT_02337,2023,3,DIST_W_02,SKU_10,3.3125581757160485,1223.1343137892072,outlet_id_not_in_master,transactions
OUT_19711,2023,5,DIST_S_02,SKU_01,3.206268634948055,961.87081350954,outlet_id_not_in_master,transactions
OUT_12715,2023,3,DIST_C_02,SKU_01,2.562121627259047,5636.627289158994,outlet_id_not_in_master,transactions
OUT_14347,2025,5,DIST_NW_02,SKU_05,13.76064711661066,1238.4855397850893,outlet_id_not_in_master,transactions
OUT_07829,2024,8,DIST_W_03,SKU_03,4.851075547209717,1697.893307300065,outlet_id_not_in_master,transactions
OUT_05110,2024,7,DIST_W_01,SKU_01,12.458637974733517,8098.066668855561,outlet_id_not_in_master,transactions
OUT_04501,2023,5,DIST_W_03,SKU_02,12.58322071925478,3187.795853415305,outlet_id_not_in_master,transactions
OUT_07675,2024,5,DIST_W_02,SKU_07,7.288970870649604,4737.794368670867,outlet_id_not_in_master,transactions
OUT_04220,2024,8,DIST_W_01,SKU_05,11.735360376316263,1056.1504590056595,outlet_id_not_in_master,transactions
OUT_00071,2025,2,DIST_W_02,SKU_04,22.71092910782264,7381.010577413533,outlet_id_not_in_master,transactions
OUT_13512,2025,9,DIST_NW_02,SKU_06,69.36044355993565,5826.304437228339,outlet_id_not_in_master,transactions
OUT_18543,2024,8,DIST_S_01,SKU_09,3.1533738599094354,6937.46328205782,outlet_id_not_in_master,transactions
OUT_03417,2024,10,DIST_W_03,SKU_08,5.993574278128357,2637.200931294031,outlet_id_not_in_master,transactions
OUT_00073,2023,7,DIST_W_03,SKU_01,24.82045313062449,7446.109277215732,outlet_id_not_in_master,transactions
OUT_00073,2025,2,DIST_W_03,SKU_03,21.043888311709186,7365.369641278401,outlet_id_not_in_master,transactions
OUT_00073,2023,3,DIST_W_03,SKU_03,20.63440811590497,7222.038454734862,outlet_id_not_in_master,transactions
OUT_16052,2024,6,DIST_NW_01,SKU_01,5.322492075879463,1729.8527283051972,outlet_id_not_in_master,transactions
OUT_05507,2023,9,DIST_W_02,SKU_01,5.587025934320828,1676.1445550332512,outlet_id_not_in_master,transactions
OUT_05851,2023,2,DIST_W_03,SKU_08,5.909497346798257,2600.220711288237,outlet_id_not_in_master,transactions
OUT_11334,2025,2,DIST_C_03,SKU_03,4.992937260773379,1747.522168054006,outlet_id_not_in_master,transactions
OUT_01871,2023,2,DIST_W_02,SKU_01,5.542894679097369,1940.0380090202332,outlet_id_not_in_master,transactions
OUT_10578,2025,3,DIST_C_01,SKU_03,4.124447126958362,1443.5271620276712,outlet_id_not_in_master,transactions
OUT_15499,2023,1,DIST_NW_02,SKU_07,12.357001257828744,8032.029028997516,outlet_id_not_in_master,transactions
OUT_03310,2024,11,DIST_W_03,SKU_04,5.57889310224266,1813.1783120517052,outlet_id_not_in_master,transactions
OUT_04650,2023,4,DIST_W_01,SKU_03,6.285901642831711,2200.045962016204,outlet_id_not_in_master,transactions
OUT_17565,2024,9,DIST_S_01,SKU_02,16.870796777670243,4273.9299178390365,outlet_id_not_in_master,transactions
OUT_02337,2023,11,DIST_W_02,SKU_08,5.6702517374088535,2494.868286562526,outlet_id_not_in_master,transactions
OUT_18946,2024,5,DIST_S_02,SKU_02,11.915320944783304,3018.513296926673,outlet_id_not_in_master,transactions
OUT_17075,2023,4,DIST_S_02,SKU_07,17.73545799559201,11528.014393805415,outlet_id_not_in_master,transactions
OUT_06987,2025,3,DIST_W_01,SKU_01,6.77026723157404,2031.0810481317692,outlet_id_not_in_master,transactions
OUT_19870,2025,10,DIST_S_02,SKU_04,4.819189975837232,1566.2067373025195,outlet_id_not_in_master,transactions
OUT_13512,2024,4,DIST_NW_02,SKU_05,17.69759101001382,1592.8216298033728,outlet_id_not_in_master,transactions
OUT_11734,2023,6,DIST_C_03,SKU_06,61.82247972208017,5193.137559626941,outlet_id_not_in_master,transactions
OUT_11393,2024,11,DIST_C_02,SKU_01,11.771716847697997,1059.5012922486085,outlet_id_not_in_master,transactions
OUT_04530,2024,12,DIST_W_01,SKU_10,5.735684819036283,2117.772115801184,outlet_id_not_in_master,transactions
OUT_18066,2025,7,DIST_S_02,SKU_04,5.6193939335620815,1826.333050963006,outlet_id_not_in_master,transactions
OUT_19128,2023,9,DIST_S_01,SKU_10,3.345464567908538,1235.285174485793,outlet_id_not_in_master,transactions
OUT_04666,2023,9,DIST_W_03,SKU_06,63.47945286630967,5332.2948832460615,outlet_id_not_in_master,transactions
OUT_11270,2023,1,DIST_C_01,SKU_10,3.829857983744825,1414.141376612043,outlet_id_not_in_master,transactions
OUT_09730,2024,10,DIST_C_01,SKU_02,19.907656419813065,5043.233083424372,outlet_id_not_in_master,transactions
OUT_04596,2024,2,DIST_W_02,SKU_05,11.467839644299342,1032.1269718192536,outlet_id_not_in_master,transactions
OUT_12163,2025,2,DIST_C_03,SKU_05,12.256759244506878,1103.140357474056,outlet_id_not_in_master,transactions
OUT_15734,2024,11,DIST_NW_01,SKU_02,21.271261245385357,5388.70532556991,outlet_id_not_in_master,transactions
OUT_17565,2023,4,DIST_S_01,SKU_05,15.629440143499732,1406.686904932379,outlet_id_not_in_master,transactions
OUT_11334,2024,7,DIST_C_03,SKU_10,3.5180039485836128,1298.9511108304,outlet_id_not_in_master,transactions
OUT_04666,2023,3,DIST_W_03,SKU_03,4.689347809817365,1641.2254850787451,outlet_id_not_in_master,transactions
OUT_15860,2023,1,DIST_NW_01,SKU_03,4.611659089943671,1614.1075095580825,outlet_id_not_in_master,transactions
OUT_02738,2025,12,DIST_W_01,SKU_03,7.006083741910022,2452.149007450653,outlet_id_not_in_master,transactions
OUT_05304,2025,4,DIST_W_02,SKU_06,95.37510366173764,8011.54662861038,outlet_id_not_in_master,transactions
OUT_07829,2025,1,DIST_W_03,SKU_05,10.829503791367111,974.6989237000686,outlet_id_not_in_master,transactions
OUT_15734,2025,9,DIST_NW_01,SKU_06,69.54954938951276,5842.157493317243,outlet_id_not_in_master,transactions
OUT_06715,2023,11,DIST_W_02,SKU_01,6.164094091404891,1849.237864608926,outlet_id_not_in_master,transactions
OUT_01950,2024,3,DIST_W_02,SKU_03,4.583114584124271,1604.1113629766835,outlet_id_not_in_master,transactions
OUT_19421,2025,10,DIST_S_01,SKU_01,12.320239790488008,8008.109205943251,outlet_id_not_in_master,transactions
OUT_10729,2024,5,DIST_C_01,SKU_01,6.566481476285015,1969.951668507674,outlet_id_not_in_master,transactions
OUT_04537,2025,6,DIST_W_02,SKU_02,10.990348113652251,2784.2144134666573,outlet_id_not_in_master,transactions
OUT_04666,2024,4,DIST_W_03,SKU_01,82.88422287929964,6962.263524738032,outlet_id_not_in_master,transactions
OUT_14559,2024,3,DIST_NW_02,SKU_01,5.032171328691406,1509.616048934064,outlet_id_not_in_master,transactions
OUT_04220,2024,11,DIST_W_01,SKU_04,4.736935289211487,1539.459900074639,outlet_id_not_in_master,transactions
OUT_08086,2023,9,DIST_W_02,SKU_08,5.603229062398373,2465.4539102320296,outlet_id_not_in_master,transactions
OUT_04501,2025,6,DIST_W_03,SKU_10,2.2774988819051245,840.9095678896321,outlet_id_not_in_master,transactions
OUT_04220,2024,8,DIST_W_01,SKU_10,3.316118732268046,1224.4167930332137,outlet_id_not_in_master,transactions
OUT_03063,2024,2,DIST_W_03,SKU_02,19.85312478464704,5029.464582307442,outlet_id_not_in_master,transactions
OUT_08229,2024,1,DIST_W_03,SKU_03,5.053516453219372,1768.7668019614543,outlet_id_not_in_master,transactions
OUT_12545,2025,12,DIST_C_02,SKU_03,7.45972748531452,2610.9003130169035,outlet_id_not_in_master,transactions
OUT_04255,2023,4,DIST_W_03,SKU_10,6.66001287934374,2459.073371854341,outlet_id_not_in_master,transactions
OUT_09040,2025,9,DIST_C_01,SKU_08,6.472908669316547,2848.092275862767,outlet_id_not_in_master,transactions
OUT_03469,2025,9,DIST_W_02,SKU_09,3.287553902991668,7232.663150769237,outlet_id_not_in_master,transactions
